Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
8/2/2019,"23,207.50","23,207.50","23,207.50","23,207.50",,0.00%
7/2/2019,"23,207.50","23,207.50","23,207.50","23,207.50",,0.00%
6/2/2019,"23,207.50","23,207.50","23,207.50","23,207.50",,0.00%
5/2/2019,"23,207.50","23,207.50","23,207.50","23,207.50",,0.00%
4/2/2019,"23,207.50","23,207.50","23,207.50","23,207.50",,0.00%
1/2/2019,"23,207.50","23,202.50","23,217.50","23,187.50",0.01K,0.04%
31/1/2019,"23,199.00","23,199.00","23,201.00","23,196.00",0.01K,-0.02%
30/1/2019,"23,204.00","23,203.00","23,207.00","23,193.00",0.01K,0.03%
29/1/2019,"23,197.00","23,198.00","23,200.00","23,191.00",0.02K,0.01%
28/1/2019,"23,195.00","23,191.00","23,199.00","23,151.00",0.02K,0.00%
25/1/2019,"23,194.50","23,200.50","23,200.50","23,190.50",0.01K,-0.01%
24/1/2019,"23,197.00","23,201.00","23,201.00","23,195.00",0.02K,0.00%
23/1/2019,"23,198.00","23,199.00","23,201.00","23,197.00",0.01K,0.00%
22/1/2019,"23,198.50","23,198.50","23,200.00","23,195.50",0.02K,0.00%
21/1/2019,"23,198.50","23,196.50","23,200.50","23,195.50",0.02K,0.00%
18/1/2019,"23,199.50","23,202.50","23,204.00","23,197.50",0.01K,0.00%
17/1/2019,"23,198.50","23,197.50","23,202.50","23,195.50",0.02K,0.00%
16/1/2019,"23,199.00","23,201.00","23,203.00","23,196.00",0.02K,-0.02%
15/1/2019,"23,204.00","23,200.00","23,204.00","23,196.00",0.00K,0.02%
14/1/2019,"23,199.50","23,196.50","23,200.50","23,195.50",0.00K,0.00%
11/1/2019,"23,199.00","23,199.00","23,201.00","23,191.00",0.02K,0.01%
10/1/2019,"23,197.00","23,198.00","23,201.00","23,191.00",0.01K,-0.01%
9/1/2019,"23,198.50","23,197.50","23,200.50","23,192.50",0.02K,0.00%
8/1/2019,"23,198.50","23,199.50","23,199.50","23,190.50",0.02K,0.00%
7/1/2019,"23,199.00","23,197.00","23,204.00","23,191.00",0.02K,0.00%
4/1/2019,"23,199.00","23,199.00","23,201.00","23,193.00",0.02K,-0.02%
3/1/2019,"23,202.50","23,204.50","23,205.50","23,192.50",0.02K,-0.02%
2/1/2019,"23,207.50","23,194.50","23,207.50","23,192.50",0.02K,0.05%
1/1/2019,"23,195.00","23,195.00","23,195.00","23,195.00",,0.00%
31/12/2018,"23,195.00","23,195.00","23,195.00","23,195.00",,0.00%
28/12/2018,"23,195.00","23,185.00","23,235.00","23,185.00",,-0.16%
27/12/2018,"23,232.50","23,287.50","23,287.50","23,217.50",,-0.13%
26/12/2018,"23,262.50","23,287.50","23,287.50","23,262.50",,-0.07%
25/12/2018,"23,278.50","23,281.50","23,281.50","23,274.50",,0.00%
24/12/2018,"23,279.00","23,281.00","23,286.00","23,279.00",,-0.02%
21/12/2018,"23,283.50","23,296.50","23,296.50","23,276.50",,-0.08%
20/12/2018,"23,302.50","23,297.50","23,305.50","23,292.50",,-0.02%
19/12/2018,"23,308.00","23,308.00","23,311.00","23,301.00",,-0.05%
18/12/2018,"23,319.00","23,326.00","23,334.00","23,294.00",,0.00%
17/12/2018,"23,319.00","23,285.00","23,328.00","23,285.00",,0.13%
14/12/2018,"23,288.00","23,294.00","23,294.00","23,282.00",,0.00%
13/12/2018,"23,287.50","23,291.50","23,304.50","23,282.50",,-0.06%
12/12/2018,"23,302.50","23,304.50","23,317.50","23,290.50",,0.00%
11/12/2018,"23,302.00","23,304.00","23,329.00","23,297.00",,-0.02%
10/12/2018,"23,306.00","23,317.00","23,346.00","23,296.00",,-0.03%
7/12/2018,"23,312.50","23,327.50","23,328.50","23,312.50",,-0.09%
6/12/2018,"23,333.00","23,321.00","23,333.00","23,301.00",,0.11%
5/12/2018,"23,307.50","23,301.50","23,307.50","23,291.50",,0.10%
4/12/2018,"23,284.00","23,346.00","23,346.00","23,284.00",,-0.07%
3/12/2018,"23,301.00","23,313.00","23,313.00","23,294.00",,-0.07%
30/11/2018,"23,317.50","23,347.50","23,347.50","23,312.50",,-0.05%
29/11/2018,"23,328.00","23,346.00","23,346.00","23,325.00",,-0.03%
28/11/2018,"23,336.00","23,346.00","23,346.00","23,331.00",,-0.05%
27/11/2018,"23,347.50","23,349.50","23,349.50","23,332.50",,0.03%
26/11/2018,"23,341.00","23,346.00","23,351.00","23,311.00",,-0.09%
23/11/2018,"23,362.50","23,317.50","23,362.50","23,317.50",,0.06%
22/11/2018,"23,347.50","23,352.50","23,355.50","23,347.50",,-0.02%
21/11/2018,"23,353.00","23,316.00","23,353.00","23,316.00",,0.07%
20/11/2018,"23,337.00","23,324.00","23,346.00","23,324.00",,0.11%
19/11/2018,"23,311.50","23,311.50","23,346.50","23,301.50",,0.02%
16/11/2018,"23,307.00","23,311.00","23,311.00","23,301.00",,-0.01%
15/11/2018,"23,309.00","23,316.00","23,346.00","23,301.00",,-0.04%
14/11/2018,"23,317.50","23,305.50","23,317.50","23,302.50",,0.04%
13/11/2018,"23,309.00","23,310.00","23,312.00","23,301.00",,0.03%
12/11/2018,"23,302.50","23,315.50","23,326.50","23,277.50",,0.03%
9/11/2018,"23,295.00","23,315.00","23,330.00","23,295.00",,-0.10%
8/11/2018,"23,319.00","23,316.00","23,328.00","23,311.00",,-0.03%
7/11/2018,"23,326.50","23,320.50","23,331.50","23,310.50",,0.00%
6/11/2018,"23,326.00","23,311.00","23,328.00","23,311.00",,0.06%
5/11/2018,"23,312.50","23,326.50","23,332.50","23,307.50",,-0.08%
2/11/2018,"23,331.50","23,331.50","23,346.50","23,316.50",,-0.06%
1/11/2018,"23,346.00","23,344.00","23,349.00","23,331.00",,0.00%
31/10/2018,"23,345.50","23,349.50","23,349.50","23,342.50",,0.01%
30/10/2018,"23,344.00","23,341.00","23,348.00","23,331.00",,-0.01%
29/10/2018,"23,345.50","23,349.50","23,353.50","23,345.50",,-0.04%
26/10/2018,"23,356.00","23,351.00","23,357.00","23,347.00",,0.02%
25/10/2018,"23,350.50","23,349.50","23,354.50","23,345.50",,0.01%
24/10/2018,"23,349.00","23,350.00","23,351.00","23,344.00",,0.00%
23/10/2018,"23,348.50","23,345.50","23,350.50","23,344.50",,0.00%
22/10/2018,"23,348.50","23,349.50","23,349.50","23,343.50",,-0.01%
19/10/2018,"23,351.50","23,347.50","23,351.50","23,343.50",,0.02%
18/10/2018,"23,347.50","23,347.50","23,348.50","23,340.50",,0.02%
17/10/2018,"23,343.50","23,341.50","23,344.50","23,311.50",,0.02%
16/10/2018,"23,339.00","23,336.00","23,341.00","23,331.00",,0.03%
15/10/2018,"23,332.50","23,354.50","23,354.50","23,332.50",,-0.06%
12/10/2018,"23,345.50","23,345.50","23,348.50","23,342.50",,0.00%
11/10/2018,"23,346.00","23,341.00","23,356.00","23,341.00",,-0.02%
10/10/2018,"23,351.00","23,354.00","23,354.00","23,346.00",,-0.02%
9/10/2018,"23,356.50","23,356.50","23,358.50","23,341.50",,0.02%
8/10/2018,"23,352.50","23,347.50","23,355.50","23,312.50",,0.09%
5/10/2018,"23,331.50","23,351.50","23,351.50","23,331.50",,-0.08%
4/10/2018,"23,350.50","23,347.50","23,350.50","23,342.50",,0.03%
3/10/2018,"23,342.50","23,342.50","23,342.50","23,312.50",,0.06%
2/10/2018,"23,327.50","23,332.50","23,336.50","23,322.50",,-0.02%
1/10/2018,"23,331.00","23,323.00","23,344.00","23,321.00",,0.02%
28/9/2018,"23,327.50","23,336.50","23,345.50","23,322.50",,-0.09%
27/9/2018,"23,347.50","23,347.50","23,348.50","23,342.50",,0.00%
26/9/2018,"23,348.50","23,348.50","23,348.50","23,335.50",,0.01%
25/9/2018,"23,345.50","23,340.50","23,345.50","23,340.50",,0.03%
24/9/2018,"23,338.00","23,336.00","23,338.00","23,331.00",,0.02%
21/9/2018,"23,333.50","23,326.50","23,339.50","23,326.50",,0.05%
20/9/2018,"23,322.50","23,302.50","23,328.50","23,297.50",,0.06%
19/9/2018,"23,307.50","23,297.50","23,315.50","23,282.50",,0.11%
18/9/2018,"23,281.50","23,301.50","23,316.50","23,276.50",,-0.04%
17/9/2018,"23,291.50","23,247.50","23,291.50","23,247.50",,0.18%
14/9/2018,"23,248.50","23,259.50","23,276.50","23,236.50",,-0.12%
13/9/2018,"23,277.00","23,276.00","23,277.00","23,271.00",,-0.02%
12/9/2018,"23,281.00","23,281.00","23,286.00","23,281.00",,-0.02%
11/9/2018,"23,285.50","23,287.50","23,312.50","23,272.50",,-0.08%
10/9/2018,"23,303.00","23,310.00","23,311.00","23,294.00",,0.00%
7/9/2018,"23,303.00","23,312.00","23,312.00","23,301.00",,-0.05%
6/9/2018,"23,314.50","23,310.50","23,314.50","23,305.50",,0.00%
5/9/2018,"23,314.00","23,315.00","23,316.00","23,271.00",,0.00%
4/9/2018,"23,313.00","23,301.00","23,315.00","23,296.00",,0.04%
3/9/2018,"23,304.00","23,304.00","23,304.00","23,304.00",,0.00%
31/8/2018,"23,304.00","23,303.00","23,304.00","23,293.00",,0.00%
30/8/2018,"23,303.00","23,301.00","23,306.00","23,296.00",,0.01%
29/8/2018,"23,301.00","23,294.00","23,311.00","23,291.00",,0.02%
28/8/2018,"23,296.50","23,281.50","23,296.50","23,266.50",,0.01%
27/8/2018,"23,294.00","23,301.00","23,301.00","23,286.00",,-0.04%
24/8/2018,"23,302.50","23,302.50","23,306.50","23,282.50",,0.09%
23/8/2018,"23,282.00","23,279.00","23,282.00","23,266.00",,0.03%
22/8/2018,"23,275.00","23,276.00","23,283.00","23,263.00",,0.03%
21/8/2018,"23,269.00","23,266.00","23,271.00","23,256.00",,-0.02%
20/8/2018,"23,273.00","23,274.00","23,311.00","23,231.00",,-0.09%
17/8/2018,"23,294.00","23,314.00","23,314.00","23,286.00",,-0.08%
16/8/2018,"23,313.00","23,316.00","23,316.00","23,311.00",,0.00%
15/8/2018,"23,312.50","23,314.50","23,317.50","23,312.50",,-0.01%
14/8/2018,"23,315.00","23,317.00","23,317.00","23,308.00",,0.00%
13/8/2018,"23,315.00","23,315.00","23,315.00","23,315.00",,0.16%
10/8/2018,"23,277.00","23,279.00","23,282.00","23,271.00",,0.00%
9/8/2018,"23,277.50","23,281.50","23,285.50","23,277.50",,-0.03%
8/8/2018,"23,284.00","23,302.00","23,302.00","23,282.00",,-0.08%
7/8/2018,"23,303.00","23,306.00","23,311.00","23,301.00",,-0.02%
6/8/2018,"23,307.50","23,310.50","23,311.50","23,306.50",,0.01%
3/8/2018,"23,306.00","23,281.00","23,307.00","23,281.00",,0.10%
2/8/2018,"23,282.50","23,275.50","23,282.50","23,272.50",,-0.04%
1/8/2018,"23,291.50","23,289.50","23,292.50","23,279.50",,0.04%
31/7/2018,"23,283.00","23,283.00","23,283.00","23,278.00",,0.11%
30/7/2018,"23,257.50","23,259.50","23,262.50","23,247.50",,0.11%
27/7/2018,"23,232.50","23,217.50","23,232.50","23,217.50",,0.23%
26/7/2018,"23,180.00","23,180.00","23,185.00","23,175.00",,-0.16%
25/7/2018,"23,217.50","23,250.50","23,250.50","23,212.50",,-0.14%
24/7/2018,"23,251.00","23,248.00","23,253.00","23,248.00",,0.11%
23/7/2018,"23,225.00","23,205.00","23,225.00","23,205.00",,0.74%
20/7/2018,"23,054.00","23,056.00","23,056.00","23,049.00",,0.01%
19/7/2018,"23,052.00","23,052.00","23,054.00","23,049.00",,0.01%
18/7/2018,"23,049.50","23,049.50","23,050.50","23,047.50",,-0.01%
17/7/2018,"23,051.00","23,049.00","23,051.00","23,046.00",,0.00%
16/7/2018,"23,050.50","23,049.50","23,050.50","23,045.50",,0.00%
13/7/2018,"23,051.00","23,048.00","23,051.00","23,045.00",,0.01%
12/7/2018,"23,048.00","23,044.00","23,048.00","23,041.00",,0.02%
11/7/2018,"23,044.00","23,044.00","23,045.00","23,038.00",,0.02%
10/7/2018,"23,039.50","23,038.50","23,042.50","23,038.50",,0.00%
9/7/2018,"23,039.00","23,040.00","23,042.00","23,039.00",,0.01%
6/7/2018,"23,036.50","23,041.50","23,043.50","23,036.50",,-0.02%
5/7/2018,"23,041.50","23,038.50","23,045.50","23,033.50",,0.01%
4/7/2018,"23,039.00","23,041.00","23,044.00","23,031.00",,-0.03%
3/7/2018,"23,046.00","23,046.00","23,046.00","23,046.00",,0.40%
2/7/2018,"22,954.50","22,965.50","22,965.50","22,954.50",,-0.02%
29/6/2018,"22,958.50","22,967.50","22,967.50","22,957.50",,0.09%
28/6/2018,"22,937.50","22,939.50","22,948.50","22,937.50",,0.00%
27/6/2018,"22,937.50","22,939.50","22,939.50","22,937.50",,0.07%
26/6/2018,"22,921.00","22,897.00","22,924.00","22,897.00",,0.10%
25/6/2018,"22,897.50","22,893.50","22,898.50","22,887.50",,0.02%
22/6/2018,"22,892.50","22,896.50","22,896.50","22,892.50",,0.07%
21/6/2018,"22,877.00","22,871.00","22,883.00","22,871.00",,0.04%
20/6/2018,"22,867.50","22,866.50","22,867.50","22,857.50",,0.06%
19/6/2018,"22,853.50","22,837.50","22,853.50","22,837.50",,0.08%
18/6/2018,"22,836.00","22,816.00","22,836.00","22,816.00",,0.09%
15/6/2018,"22,816.00","22,814.00","22,816.00","22,814.00",,0.01%
14/6/2018,"22,813.00","22,815.00","22,815.00","22,807.00",,0.00%
13/6/2018,"22,812.50","22,814.50","22,819.50","22,812.50",,0.00%
12/6/2018,"22,813.50","22,812.50","22,818.50","22,804.50",,-0.01%
11/6/2018,"22,815.50","22,814.50","22,816.50","22,814.50",,0.10%
8/6/2018,"22,793.00","22,797.00","22,798.00","22,793.00",,-0.04%
7/6/2018,"22,802.00","22,806.00","22,807.00","22,801.00",,-0.02%
6/6/2018,"22,806.00","22,830.00","22,830.00","22,806.00",,-0.10%
5/6/2018,"22,829.50","22,823.50","22,829.50","22,812.50",,0.01%
4/6/2018,"22,827.00","22,791.00","22,827.00","22,791.00",,0.13%
1/6/2018,"22,797.00","22,792.00","22,797.00","22,789.00",,-0.04%
31/5/2018,"22,806.00","22,814.00","22,817.00","22,776.00",,-0.21%
30/5/2018,"22,855.00","22,872.00","22,878.00","22,844.00",,0.08%
29/5/2018,"22,837.50","22,846.50","22,850.50","22,837.50",,0.10%
28/5/2018,"22,814.50","22,811.50","22,814.50","22,769.50",,0.20%
25/5/2018,"22,770.00","22,780.00","22,782.00","22,770.00",,-0.04%
24/5/2018,"22,778.00","22,778.00","22,779.00","22,775.00",,0.02%
23/5/2018,"22,774.00","22,774.00","22,775.00","22,767.00",,0.02%
22/5/2018,"22,769.50","22,769.50","22,769.50","22,764.50",,-0.01%
21/5/2018,"22,771.50","22,767.50","22,776.50","22,767.50",,-0.06%
18/5/2018,"22,785.50","22,783.50","22,785.50","22,774.50",,0.05%
17/5/2018,"22,775.00","22,776.00","22,777.00","22,774.00",,0.01%
16/5/2018,"22,772.50","22,775.50","22,776.50","22,772.50",,0.01%
15/5/2018,"22,770.50","22,771.50","22,773.50","22,769.50",,0.01%
14/5/2018,"22,767.50","22,768.50","22,771.50","22,767.50",,-0.01%
11/5/2018,"22,770.00","22,770.00","22,775.00","22,769.00",,0.00%
10/5/2018,"22,770.00","22,771.00","22,775.00","22,770.00",,-0.03%
9/5/2018,"22,777.00","22,772.00","22,777.00","22,772.00",,0.02%
8/5/2018,"22,772.50","22,771.50","22,772.50","22,769.50",,0.02%
7/5/2018,"22,768.50","22,763.50","22,789.50","22,763.50",,0.00%
4/5/2018,"22,768.50","22,767.50","22,772.50","22,763.50",,0.03%
3/5/2018,"22,762.50","22,760.50","22,766.50","22,758.50",,0.01%
2/5/2018,"22,761.00","22,764.00","22,764.00","22,761.00",,-0.01%
1/5/2018,"22,763.50","22,763.50","22,763.50","22,763.50",,0.00%
30/4/2018,"22,763.50","22,763.50","22,763.50","22,763.50",,0.00%
27/4/2018,"22,763.50","22,760.50","22,765.50","22,759.50",,-0.02%
26/4/2018,"22,767.00","22,768.00","22,769.00","22,767.00",,-0.01%
25/4/2018,"22,769.00","22,769.00","22,769.00","22,769.00",,0.00%
24/4/2018,"22,769.00","22,769.00","22,769.00","22,766.00",,-0.01%
23/4/2018,"22,771.50","22,772.50","22,773.50","22,770.50",,0.00%
20/4/2018,"22,772.00","22,770.00","22,773.00","22,770.00",,-0.03%
19/4/2018,"22,779.00","22,776.00","22,779.00","22,773.00",,0.02%
18/4/2018,"22,774.00","22,771.00","22,774.00","22,770.00",,0.01%
17/4/2018,"22,772.50","22,769.50","22,778.50","22,767.50",,-0.02%
16/4/2018,"22,777.50","22,786.50","22,788.50","22,775.50",,-0.04%
13/4/2018,"22,786.50","22,787.50","22,807.50","22,784.50",,-0.01%
12/4/2018,"22,788.50","22,788.50","22,790.50","22,787.50",,-0.01%
11/4/2018,"22,790.50","22,790.50","22,792.50","22,787.50",,-0.01%
10/4/2018,"22,792.50","22,807.50","22,812.50","22,790.50",,0.00%
9/4/2018,"22,792.50","22,791.50","22,812.50","22,790.50",,-0.04%
6/4/2018,"22,802.50","22,804.50","22,812.50","22,802.50",,-0.05%
5/4/2018,"22,814.00","22,809.00","22,814.00","22,806.00",,-0.01%
4/4/2018,"22,815.50","22,815.50","22,815.50","22,809.50",,0.02%
3/4/2018,"22,810.00","22,790.00","22,814.00","22,787.00",,0.08%
2/4/2018,"22,792.50","22,787.50","22,792.50","22,780.50",,-0.01%
30/3/2018,"22,794.00","22,789.00","22,810.00","22,786.00",,-0.07%
29/3/2018,"22,809.50","22,806.50","22,818.50","22,805.50",,-0.04%
28/3/2018,"22,819.00","22,817.00","22,820.00","22,813.00",,0.02%
27/3/2018,"22,815.50","22,812.50","22,815.50","22,805.50",,0.02%
26/3/2018,"22,811.00","22,797.00","22,814.00","22,797.00",,0.04%
23/3/2018,"22,803.00","22,799.00","22,803.00","22,785.00",,0.04%
22/3/2018,"22,795.00","22,785.00","22,795.00","22,775.00",,0.09%
21/3/2018,"22,774.00","22,775.50","22,776.50","22,770.50",,0.00%
20/3/2018,"22,774.50","22,776.50","22,778.50","22,763.50",,0.03%
19/3/2018,"22,767.00","22,767.00","22,770.00","22,767.00",,0.01%
16/3/2018,"22,764.50","22,764.50","22,765.50","22,761.50",,-0.01%
15/3/2018,"22,767.50","22,767.50","22,768.50","22,760.50",,0.00%
14/3/2018,"22,766.50","22,766.50","22,768.50","22,761.50",,0.02%
13/3/2018,"22,762.50","22,761.50","22,762.50","22,751.50",,0.02%
12/3/2018,"22,758.50","22,760.50","22,760.50","22,755.50",,-0.01%
9/3/2018,"22,761.00","22,760.00","22,763.00","22,756.00",,0.02%
8/3/2018,"22,757.00","22,759.00","22,761.00","22,754.00",,-0.01%
7/3/2018,"22,759.50","22,760.50","22,769.50","22,755.50",,-0.04%
6/3/2018,"22,769.50","22,768.50","22,771.50","22,765.50",,0.01%
5/3/2018,"22,766.50","22,763.50","22,769.50","22,761.50",,0.02%
2/3/2018,"22,761.00","22,761.00","22,764.00","22,759.00",,0.05%
1/3/2018,"22,750.50","22,756.50","22,756.50","22,748.50",,-0.03%
28/2/2018,"22,757.00","22,758.00","22,760.00","22,749.00",,0.03%
27/2/2018,"22,750.50","22,744.50","22,750.50","22,740.50",,0.04%
26/2/2018,"22,742.00","22,750.00","22,753.00","22,742.00",,0.01%
23/2/2018,"22,740.50","22,738.50","22,740.50","22,734.50",,0.08%
22/2/2018,"22,722.50","22,731.50","22,735.50","22,722.50",,0.02%
21/2/2018,"22,717.50","22,692.50","22,717.50","22,692.50",,0.10%
20/2/2018,"22,695.00","22,706.00","22,706.00","22,695.00",,-0.06%
19/2/2018,"22,707.50","22,707.50","22,707.50","22,707.50",,0.00%
16/2/2018,"22,707.50","22,717.50","22,717.50","22,707.50",,0.00%
15/2/2018,"22,707.50","22,707.50","22,707.50","22,707.50",,0.00%
14/2/2018,"22,707.50","22,712.50","22,712.50","22,707.50",,-0.02%
13/2/2018,"22,712.50","22,707.50","22,727.50","22,697.50",,0.04%
12/2/2018,"22,704.50","22,691.50","22,710.50","22,687.50",,0.01%
9/2/2018,"22,702.50","22,712.50","22,716.50","22,696.50",,0.02%
8/2/2018,"22,699.00","22,688.00","22,709.00","22,681.00",,-0.02%
7/2/2018,"22,703.50","22,712.50","22,720.50","22,702.50",,-0.03%
6/2/2018,"22,710.00","22,719.00","22,720.00","22,710.00",,0.01%
5/2/2018,"22,707.50","22,721.50","22,740.50","22,707.50",,-0.01%
2/2/2018,"22,709.50","22,707.50","22,709.50","22,707.50",,0.00%
1/2/2018,"22,709.50","22,710.50","22,710.50","22,700.50",,0.00%
31/1/2018,"22,710.00","22,719.00","22,720.00","22,710.00",,0.00%
30/1/2018,"22,710.00","22,719.00","22,720.00","22,710.00",,0.00%
29/1/2018,"22,711.00","22,719.20","22,720.00","22,711.00",,0.00%
26/1/2018,"22,710.50","22,708.50","22,710.50","22,707.50",,-0.01%
25/1/2018,"22,713.50","22,721.50","22,722.50","22,713.50",,0.01%
24/1/2018,"22,710.50","22,723.50","22,724.50","22,710.50",,0.00%
23/1/2018,"22,710.50","22,709.50","22,710.50","22,707.50",,0.00%
22/1/2018,"22,711.00","22,717.00","22,720.00","22,710.00",,-0.01%
19/1/2018,"22,712.50","22,721.50","22,723.50","22,712.50",,0.00%
18/1/2018,"22,713.50","22,722.50","22,725.50","22,713.50",,0.00%
17/1/2018,"22,712.50","22,722.50","22,723.50","22,712.50",,0.01%
16/1/2018,"22,710.50","22,708.50","22,728.50","22,705.50",,0.00%
15/1/2018,"22,709.50","22,708.50","22,709.50","22,705.50",,0.00%
12/1/2018,"22,709.50","22,709.50","22,711.50","22,706.50",,0.01%
11/1/2018,"22,707.50","22,720.50","22,721.50","22,707.50",,-0.03%
10/1/2018,"22,713.50","22,719.50","22,723.50","22,713.50",,0.02%
9/1/2018,"22,709.50","22,710.50","22,710.50","22,705.50",,-0.01%
8/1/2018,"22,712.50","22,719.50","22,722.50","22,712.50",,0.01%
5/1/2018,"22,709.50","22,710.50","22,710.50","22,705.50",,0.00%
4/1/2018,"22,710.20","22,701.20","22,710.20","22,701.20",,0.01%
3/1/2018,"22,708.50","22,709.50","22,710.50","22,707.50",,-0.01%
2/1/2018,"22,710.00","22,719.00","22,721.00","22,710.00",,0.00%
1/1/2018,"22,710.00","22,710.00","22,710.00","22,710.00",,0.00%
29/12/2017,"22,710.00","22,717.00","22,719.00","22,708.00",,0.00%
28/12/2017,"22,710.50","22,709.00","22,710.50","22,707.50",,0.00%
27/12/2017,"22,710.50","22,710.50","22,710.50","22,708.50",,0.04%
26/12/2017,"22,702.50","22,724.50","22,724.50","22,702.50",,-0.04%
25/12/2017,"22,711.00","22,710.50","22,711.50","22,709.50",,-0.01%
22/12/2017,"22,713.50","22,723.50","22,724.50","22,713.50",,-0.01%
21/12/2017,"22,715.00","22,722.00","22,724.00","22,710.00",,0.01%
20/12/2017,"22,712.50","22,726.50","22,727.00","22,712.50",,0.00%
19/12/2017,"22,713.50","22,712.50","22,728.50","22,712.50",,0.00%
18/12/2017,"22,714.50","22,717.00","22,717.50","22,710.50",,0.01%
15/12/2017,"22,712.50","22,728.50","22,730.50","22,712.50",,-0.01%
14/12/2017,"22,715.00","22,721.00","22,725.00","22,715.00",,0.01%
13/12/2017,"22,713.50","22,723.50","22,724.50","22,713.50",,0.00%
12/12/2017,"22,713.50","22,725.50","22,740.50","22,713.50",,0.02%
11/12/2017,"22,710.00","22,721.00","22,723.00","22,710.00",,0.00%
8/12/2017,"22,710.50","22,711.00","22,715.50","22,709.50",,-0.01%
7/12/2017,"22,713.50","22,725.00","22,727.50","22,713.50",,-0.01%
6/12/2017,"22,715.00","22,725.00","22,725.00","22,715.00",,0.00%
5/12/2017,"22,715.00","22,710.00","22,727.00","22,710.00",,0.00%
4/12/2017,"22,714.50","22,727.50","22,737.50","22,714.50",,0.01%
1/12/2017,"22,712.50","22,729.50","22,737.50","22,712.50",,-0.02%
30/11/2017,"22,717.50","22,729.50","22,737.50","22,717.50",,-0.01%
29/11/2017,"22,720.00","22,705.00","22,725.00","22,705.00",,0.02%
28/11/2017,"22,715.00","22,725.00","22,736.00","22,715.00",,-0.02%
27/11/2017,"22,720.00","22,730.00","22,733.00","22,720.00",,-0.02%
24/11/2017,"22,725.00","22,738.00","22,738.00","22,725.00",,-0.01%
23/11/2017,"22,727.50","22,710.50","22,729.50","22,710.50",,0.02%
22/11/2017,"22,722.50","22,728.50","22,735.50","22,721.50",,0.06%
21/11/2017,"22,710.00","22,723.00","22,726.00","22,710.00",,0.00%
20/11/2017,"22,710.00","22,738.00","22,738.00","22,710.00",,-0.01%
17/11/2017,"22,712.50","22,711.50","22,713.50","22,709.50",,0.01%
16/11/2017,"22,711.00","22,719.00","22,721.00","22,710.00",,0.00%
15/11/2017,"22,711.00","22,721.00","22,723.00","22,711.00",,-0.02%
